order_item_id,order_id,product_id,quantity,unit_price,line_total,customer_id,order_date,order_status,payment_method,product_name,category,gender,age,city,order_month
480,186,90,2,44000,88000,36,2026-03-19,completed,card,스포츠 상품 090,스포츠,F,65,성남,2026-03
481,186,39,1,77000,77000,36,2026-03-19,completed,card,식품 상품 039,식품,F,65,성남,2026-03
482,186,84,1,78000,78000,36,2026-03-19,completed,card,스포츠 상품 084,스포츠,F,65,성남,2026-03
483,187,52,4,152000,608000,78,2025-10-08,completed,naver_pay,스포츠 상품 052,스포츠,F,21,울산,2025-10
484,188,71,4,161000,644000,25,2026-04-22,refunded,bank_transfer,전자기기 상품 071,전자기기,F,60,광주,2026-04
485,188,8,1,189000,189000,25,2026-04-22,refunded,bank_transfer,스포츠 상품 008,스포츠,F,60,광주,2026-04
486,188,90,2,44000,88000,25,2026-04-22,refunded,bank_transfer,스포츠 상품 090,스포츠,F,60,광주,2026-04
487,188,11,4,115000,460000,25,2026-04-22,refunded,bank_transfer,패션 상품 011,패션,F,60,광주,2026-04
488,189,83,3,24000,72000,35,2026-05-12,cancelled,naver_pay,전자기기 상품 083,전자기기,F,34,대구,2026-05
489,189,73,1,114000,114000,35,2026-05-12,cancelled,naver_pay,도서 상품 073,도서,F,34,대구,2026-05
490,189,68,1,140000,140000,35,2026-05-12,cancelled,naver_pay,스포츠 상품 068,스포츠,F,34,대구,2026-05
491,189,30,2,115000,230000,35,2026-05-12,cancelled,naver_pay,생활용품 상품 030,생활용품,F,34,대구,2026-05
492,190,35,1,59000,59000,95,2026-06-03,refunded,naver_pay,스포츠 상품 035,스포츠,M,50,성남,2026-06
493,190,10,3,55000,165000,95,2026-06-03,refunded,naver_pay,스포츠 상품 010,스포츠,M,50,성남,2026-06
494,190,70,5,198000,990000,95,2026-06-03,refunded,naver_pay,패션 상품 070,패션,M,50,성남,2026-06
495,190,85,1,74000,74000,95,2026-06-03,refunded,naver_pay,생활용품 상품 085,생활용품,M,50,성남,2026-06
496,191,41,1,163000,163000,40,2025-09-30,completed,naver_pay,스포츠 상품 041,스포츠,M,23,서울,2025-09
497,191,27,5,145000,725000,40,2025-09-30,completed,naver_pay,전자기기 상품 027,전자기기,M,23,서울,2025-09
498,192,97,4,154000,616000,126,2025-11-07,completed,naver_pay,전자기기 상품 097,전자기기,M,53,서울,2025-11
499,192,10,3,55000,165000,126,2025-11-07,completed,naver_pay,스포츠 상품 010,스포츠,M,53,서울,2025-11
500,193,73,2,114000,228000,9,2025-11-06,completed,kakao_pay,도서 상품 073,도서,M,69,서울,2025-11
501,193,73,4,114000,456000,9,2025-11-06,completed,kakao_pay,도서 상품 073,도서,M,69,서울,2025-11
502,194,50,2,23000,46000,114,2026-07-22,completed,naver_pay,뷰티 상품 050,뷰티,F,60,성남,2026-07
503,194,89,1,103000,103000,114,2026-07-22,completed,naver_pay,생활용품 상품 089,생활용품,F,60,성남,2026-07
504,194,65,3,36000,108000,114,2026-07-22,completed,naver_pay,생활용품 상품 065,생활용품,F,60,성남,2026-07
505,195,13,4,164000,656000,93,2026-04-16,completed,card,패션 상품 013,패션,F,65,대전,2026-04
506,196,10,3,55000,165000,140,2026-01-05,completed,kakao_pay,스포츠 상품 010,스포츠,M,32,인천,2026-01
507,196,78,5,68000,340000,140,2026-01-05,completed,kakao_pay,뷰티 상품 078,뷰티,M,32,인천,2026-01
508,197,100,3,102000,306000,102,2025-10-13,completed,kakao_pay,도서 상품 100,도서,M,60,고양,2025-10
509,197,4,3,70000,210000,102,2025-10-13,completed,kakao_pay,생활용품 상품 004,생활용품,M,60,고양,2025-10
510,197,58,4,197000,788000,102,2025-10-13,completed,kakao_pay,식품 상품 058,식품,M,60,고양,2025-10
511,197,30,3,115000,345000,102,2025-10-13,completed,kakao_pay,생활용품 상품 030,생활용품,M,60,고양,2025-10
512,198,56,2,42000,84000,32,2025-12-15,completed,naver_pay,생활용품 상품 056,생활용품,F,31,고양,2025-12
513,198,88,5,43000,215000,32,2025-12-15,completed,naver_pay,생활용품 상품 088,생활용품,F,31,고양,2025-12
514,198,85,4,74000,296000,32,2025-12-15,completed,naver_pay,생활용품 상품 085,생활용품,F,31,고양,2025-12
515,198,11,5,115000,575000,32,2025-12-15,completed,naver_pay,패션 상품 011,패션,F,31,고양,2025-12
516,199,32,1,172000,172000,55,2025-10-26,completed,card,도서 상품 032,도서,M,69,광주,2025-10
517,199,11,3,115000,345000,55,2025-10-26,completed,card,패션 상품 011,패션,M,69,광주,2025-10
518,199,20,4,80000,320000,55,2025-10-26,completed,card,스포츠 상품 020,스포츠,M,69,광주,2025-10
519,200,95,4,20000,80000,86,2026-04-14,completed,bank_transfer,전자기기 상품 095,전자기기,F,44,수원,2026-04
520,200,41,3,163000,489000,86,2026-04-14,completed,bank_transfer,스포츠 상품 041,스포츠,F,44,수원,2026-04
521,201,12,1,175000,175000,145,2026-07-03,completed,bank_transfer,식품 상품 012,식품,M,59,성남,2026-07
522,202,57,3,181000,543000,142,2026-02-18,refunded,bank_transfer,스포츠 상품 057,스포츠,F,32,서울,2026-02
523,202,98,3,10000,30000,142,2026-02-18,refunded,bank_transfer,스포츠 상품 098,스포츠,F,32,서울,2026-02
524,202,14,2,174000,348000,142,2026-02-18,refunded,bank_transfer,패션 상품 014,패션,F,32,서울,2026-02
525,203,24,4,196000,784000,56,2026-05-03,completed,bank_transfer,스포츠 상품 024,스포츠,F,21,인천,2026-05
526,204,72,5,189000,945000,38,2026-04-29,completed,card,뷰티 상품 072,뷰티,M,55,울산,2026-04
527,204,66,4,39000,156000,38,2026-04-29,completed,card,전자기기 상품 066,전자기기,M,55,울산,2026-04
528,204,14,1,174000,174000,38,2026-04-29,completed,card,패션 상품 014,패션,M,55,울산,2026-04
529,204,12,3,175000,525000,38,2026-04-29,completed,card,식품 상품 012,식품,M,55,울산,2026-04
530,205,77,5,71000,355000,38,2026-07-14,refunded,bank_transfer,전자기기 상품 077,전자기기,M,55,울산,2026-07
531,206,50,1,23000,23000,65,2026-05-08,completed,bank_transfer,뷰티 상품 050,뷰티,F,33,인천,2026-05
532,206,38,4,173000,692000,65,2026-05-08,completed,bank_transfer,생활용품 상품 038,생활용품,F,33,인천,2026-05
533,206,50,1,23000,23000,65,2026-05-08,completed,bank_transfer,뷰티 상품 050,뷰티,F,33,인천,2026-05
534,207,74,5,145000,725000,7,2025-12-06,completed,bank_transfer,뷰티 상품 074,뷰티,F,53,인천,2025-12
535,207,22,4,112000,448000,7,2025-12-06,completed,bank_transfer,생활용품 상품 022,생활용품,F,53,인천,2025-12
536,208,18,3,109000,327000,92,2026-07-08,refunded,bank_transfer,스포츠 상품 018,스포츠,M,31,서울,2026-07
537,208,39,3,77000,231000,92,2026-07-08,refunded,bank_transfer,식품 상품 039,식품,M,31,서울,2026-07
538,209,19,1,108000,108000,83,2026-03-31,completed,card,패션 상품 019,패션,F,22,수원,2026-03
539,209,22,4,112000,448000,83,2026-03-31,completed,card,생활용품 상품 022,생활용품,F,22,수원,2026-03
540,209,36,4,126000,504000,83,2026-03-31,completed,card,도서 상품 036,도서,F,22,수원,2026-03
541,209,39,4,77000,308000,83,2026-03-31,completed,card,식품 상품 039,식품,F,22,수원,2026-03
542,210,47,3,11000,33000,68,2026-02-04,completed,card,생활용품 상품 047,생활용품,F,22,서울,2026-02
543,211,93,4,89000,356000,108,2026-03-03,completed,card,전자기기 상품 093,전자기기,F,22,성남,2026-03
544,211,77,5,71000,355000,108,2026-03-03,completed,card,전자기기 상품 077,전자기기,F,22,성남,2026-03
545,212,59,1,32000,32000,122,2026-08-28,completed,naver_pay,뷰티 상품 059,뷰티,F,58,울산,2026-08
546,212,18,3,109000,327000,122,2026-08-28,completed,naver_pay,스포츠 상품 018,스포츠,F,58,울산,2026-08
547,213,51,3,111000,333000,132,2026-02-28,cancelled,card,전자기기 상품 051,전자기기,F,60,부산,2026-02
548,214,43,4,197000,788000,129,2026-01-03,refunded,bank_transfer,뷰티 상품 043,뷰티,F,45,대구,2026-01
549,214,43,4,197000,788000,129,2026-01-03,refunded,bank_transfer,뷰티 상품 043,뷰티,F,45,대구,2026-01
550,214,84,5,78000,390000,129,2026-01-03,refunded,bank_transfer,스포츠 상품 084,스포츠,F,45,대구,2026-01
551,214,18,3,109000,327000,129,2026-01-03,refunded,bank_transfer,스포츠 상품 018,스포츠,F,45,대구,2026-01
552,215,78,2,68000,136000,12,2026-08-10,cancelled,kakao_pay,뷰티 상품 078,뷰티,F,66,대전,2026-08
553,215,62,3,183000,549000,12,2026-08-10,cancelled,kakao_pay,뷰티 상품 062,뷰티,F,66,대전,2026-08
554,215,23,4,102000,408000,12,2026-08-10,cancelled,kakao_pay,스포츠 상품 023,스포츠,F,66,대전,2026-08
555,216,38,4,173000,692000,8,2026-04-26,cancelled,card,생활용품 상품 038,생활용품,M,32,수원,2026-04
556,216,74,2,145000,290000,8,2026-04-26,cancelled,card,뷰티 상품 074,뷰티,M,32,수원,2026-04
557,216,42,4,28000,112000,8,2026-04-26,cancelled,card,패션 상품 042,패션,M,32,수원,2026-04
558,217,51,3,111000,333000,103,2026-02-23,completed,naver_pay,전자기기 상품 051,전자기기,M,34,인천,2026-02
559,217,15,5,36000,180000,103,2026-02-23,completed,naver_pay,뷰티 상품 015,뷰티,M,34,인천,2026-02
560,217,26,5,82000,410000,103,2026-02-23,completed,naver_pay,도서 상품 026,도서,M,34,인천,2026-02
561,218,88,5,43000,215000,126,2026-01-06,completed,naver_pay,생활용품 상품 088,생활용품,M,53,서울,2026-01
562,218,4,4,70000,280000,126,2026-01-06,completed,naver_pay,생활용품 상품 004,생활용품,M,53,서울,2026-01
563,219,57,3,181000,543000,21,2026-04-18,refunded,kakao_pay,스포츠 상품 057,스포츠,M,23,인천,2026-04
564,219,89,1,103000,103000,21,2026-04-18,refunded,kakao_pay,생활용품 상품 089,생활용품,M,23,인천,2026-04
565,220,87,4,25000,100000,38,2026-05-09,completed,card,도서 상품 087,도서,M,55,울산,2026-05
566,220,18,3,109000,327000,38,2026-05-09,completed,card,스포츠 상품 018,스포츠,M,55,울산,2026-05
567,220,31,3,153000,459000,38,2026-05-09,completed,card,뷰티 상품 031,뷰티,M,55,울산,2026-05
568,220,85,2,74000,148000,38,2026-05-09,completed,card,생활용품 상품 085,생활용품,M,55,울산,2026-05
569,221,49,1,161000,161000,71,2025-10-03,cancelled,kakao_pay,전자기기 상품 049,전자기기,F,35,수원,2025-10
570,221,58,5,197000,985000,71,2025-10-03,cancelled,kakao_pay,식품 상품 058,식품,F,35,수원,2025-10
571,221,62,5,183000,915000,71,2025-10-03,cancelled,kakao_pay,뷰티 상품 062,뷰티,F,35,수원,2025-10
572,221,52,5,152000,760000,71,2025-10-03,cancelled,kakao_pay,스포츠 상품 052,스포츠,F,35,수원,2025-10
573,222,70,1,198000,198000,136,2026-05-04,cancelled,kakao_pay,패션 상품 070,패션,M,19,대구,2026-05
574,222,47,5,11000,55000,136,2026-05-04,cancelled,kakao_pay,생활용품 상품 047,생활용품,M,19,대구,2026-05
575,222,77,1,71000,71000,136,2026-05-04,cancelled,kakao_pay,전자기기 상품 077,전자기기,M,19,대구,2026-05
576,222,14,2,174000,348000,136,2026-05-04,cancelled,kakao_pay,패션 상품 014,패션,M,19,대구,2026-05
577,223,22,5,112000,560000,130,2026-06-24,completed,naver_pay,생활용품 상품 022,생활용품,F,37,대전,2026-06
578,223,6,5,5000,25000,130,2026-06-24,completed,naver_pay,전자기기 상품 006,전자기기,F,37,대전,2026-06
579,223,83,4,24000,96000,130,2026-06-24,completed,naver_pay,전자기기 상품 083,전자기기,F,37,대전,2026-06
580,224,56,1,42000,42000,30,2025-10-18,cancelled,bank_transfer,생활용품 상품 056,생활용품,F,32,서울,2025-10
581,224,2,1,34000,34000,30,2025-10-18,cancelled,bank_transfer,도서 상품 002,도서,F,32,서울,2025-10
582,224,34,2,118000,236000,30,2025-10-18,cancelled,bank_transfer,전자기기 상품 034,전자기기,F,32,서울,2025-10
583,225,58,3,197000,591000,116,2026-07-03,cancelled,bank_transfer,식품 상품 058,식품,F,34,부산,2026-07
584,225,51,4,111000,444000,116,2026-07-03,cancelled,bank_transfer,전자기기 상품 051,전자기기,F,34,부산,2026-07
585,226,45,1,62000,62000,87,2025-11-29,cancelled,naver_pay,패션 상품 045,패션,M,31,울산,2025-11
586,226,62,1,183000,183000,87,2025-11-29,cancelled,naver_pay,뷰티 상품 062,뷰티,M,31,울산,2025-11
587,227,54,1,103000,103000,107,2026-05-10,completed,card,스포츠 상품 054,스포츠,F,47,고양,2026-05
588,227,15,2,36000,72000,107,2026-05-10,completed,card,뷰티 상품 015,뷰티,F,47,고양,2026-05
589,227,45,3,62000,186000,107,2026-05-10,completed,card,패션 상품 045,패션,F,47,고양,2026-05
590,228,59,2,32000,64000,110,2025-11-30,completed,kakao_pay,뷰티 상품 059,뷰티,F,40,부산,2025-11
591,228,67,4,123000,492000,110,2025-11-30,completed,kakao_pay,뷰티 상품 067,뷰티,F,40,부산,2025-11
592,228,45,4,62000,248000,110,2025-11-30,completed,kakao_pay,패션 상품 045,패션,F,40,부산,2025-11
593,229,57,4,181000,724000,96,2025-12-21,cancelled,bank_transfer,스포츠 상품 057,스포츠,F,21,성남,2025-12
594,230,9,3,193000,579000,18,2026-05-24,completed,card,스포츠 상품 009,스포츠,M,58,고양,2026-05
595,230,6,1,5000,5000,18,2026-05-24,completed,card,전자기기 상품 006,전자기기,M,58,고양,2026-05
596,230,3,3,152000,456000,18,2026-05-24,completed,card,전자기기 상품 003,전자기기,M,58,고양,2026-05
597,231,87,2,25000,50000,24,2025-10-11,completed,naver_pay,도서 상품 087,도서,F,41,대전,2025-10
598,232,67,2,123000,246000,96,2025-11-09,refunded,bank_transfer,뷰티 상품 067,뷰티,F,21,성남,2025-11
599,232,71,2,161000,322000,96,2025-11-09,refunded,bank_transfer,전자기기 상품 071,전자기기,F,21,성남,2025-11
600,233,72,4,189000,756000,16,2025-12-12,completed,kakao_pay,뷰티 상품 072,뷰티,M,52,부산,2025-12
601,233,60,2,113000,226000,16,2025-12-12,completed,kakao_pay,뷰티 상품 060,뷰티,M,52,부산,2025-12
602,233,52,2,152000,304000,16,2025-12-12,completed,kakao_pay,스포츠 상품 052,스포츠,M,52,부산,2025-12
603,234,82,4,75000,300000,106,2025-11-16,cancelled,kakao_pay,생활용품 상품 082,생활용품,M,38,부산,2025-11
604,234,51,1,111000,111000,106,2025-11-16,cancelled,kakao_pay,전자기기 상품 051,전자기기,M,38,부산,2025-11
605,235,58,5,197000,985000,14,2026-04-12,refunded,kakao_pay,식품 상품 058,식품,F,40,대전,2026-04
606,235,55,4,107000,428000,14,2026-04-12,refunded,kakao_pay,전자기기 상품 055,전자기기,F,40,대전,2026-04
607,236,91,2,59000,118000,80,2025-10-09,completed,kakao_pay,스포츠 상품 091,스포츠,F,30,인천,2025-10
608,237,36,1,126000,126000,148,2025-11-09,completed,bank_transfer,도서 상품 036,도서,M,29,고양,2025-11
609,237,74,1,145000,145000,148,2025-11-09,completed,bank_transfer,뷰티 상품 074,뷰티,M,29,고양,2025-11
610,238,47,3,11000,33000,124,2025-09-11,completed,bank_transfer,생활용품 상품 047,생활용품,M,67,대구,2025-09
611,238,26,4,82000,328000,124,2025-09-11,completed,bank_transfer,도서 상품 026,도서,M,67,대구,2025-09
612,239,34,4,118000,472000,90,2026-02-15,completed,kakao_pay,전자기기 상품 034,전자기기,M,36,울산,2026-02
613,240,77,4,71000,284000,72,2026-03-03,cancelled,bank_transfer,전자기기 상품 077,전자기기,F,52,대구,2026-03
614,240,79,4,168000,672000,72,2026-03-03,cancelled,bank_transfer,뷰티 상품 079,뷰티,F,52,대구,2026-03
615,240,76,1,126000,126000,72,2026-03-03,cancelled,bank_transfer,스포츠 상품 076,스포츠,F,52,대구,2026-03
616,241,46,4,55000,220000,144,2026-06-04,refunded,card,뷰티 상품 046,뷰티,M,22,광주,2026-06
617,241,80,2,138000,276000,144,2026-06-04,refunded,card,패션 상품 080,패션,M,22,광주,2026-06
618,241,87,3,25000,75000,144,2026-06-04,refunded,card,도서 상품 087,도서,M,22,광주,2026-06
619,242,87,2,25000,50000,69,2026-04-28,completed,card,도서 상품 087,도서,F,22,서울,2026-04
620,243,16,2,81000,162000,70,2026-03-11,completed,kakao_pay,스포츠 상품 016,스포츠,M,22,성남,2026-03
621,243,40,1,174000,174000,70,2026-03-11,completed,kakao_pay,도서 상품 040,도서,M,22,성남,2026-03
622,243,24,3,196000,588000,70,2026-03-11,completed,kakao_pay,스포츠 상품 024,스포츠,M,22,성남,2026-03
623,244,66,4,39000,156000,90,2026-01-01,completed,card,전자기기 상품 066,전자기기,M,36,울산,2026-01
624,244,54,5,103000,515000,90,2026-01-01,completed,card,스포츠 상품 054,스포츠,M,36,울산,2026-01
625,245,74,4,145000,580000,37,2025-09-22,completed,naver_pay,뷰티 상품 074,뷰티,M,65,고양,2025-09
626,245,55,2,107000,214000,37,2025-09-22,completed,naver_pay,전자기기 상품 055,전자기기,M,65,고양,2025-09
627,246,82,5,75000,375000,37,2025-12-08,completed,card,생활용품 상품 082,생활용품,M,65,고양,2025-12
628,246,89,2,103000,206000,37,2025-12-08,completed,card,생활용품 상품 089,생활용품,M,65,고양,2025-12
629,246,72,2,189000,378000,37,2025-12-08,completed,card,뷰티 상품 072,뷰티,M,65,고양,2025-12
630,246,63,3,123000,369000,37,2025-12-08,completed,card,도서 상품 063,도서,M,65,고양,2025-12
631,247,24,3,196000,588000,136,2025-12-30,cancelled,bank_transfer,스포츠 상품 024,스포츠,M,19,대구,2025-12
632,247,58,5,197000,985000,136,2025-12-30,cancelled,bank_transfer,식품 상품 058,식품,M,19,대구,2025-12
633,248,46,1,55000,55000,108,2026-06-11,completed,naver_pay,뷰티 상품 046,뷰티,F,22,성남,2026-06
634,249,18,2,109000,218000,41,2025-12-28,completed,kakao_pay,스포츠 상품 018,스포츠,F,27,대구,2025-12
635,249,50,5,23000,115000,41,2025-12-28,completed,kakao_pay,뷰티 상품 050,뷰티,F,27,대구,2025-12
636,249,65,4,36000,144000,41,2025-12-28,completed,kakao_pay,생활용품 상품 065,생활용품,F,27,대구,2025-12
637,249,53,4,188000,752000,41,2025-12-28,completed,kakao_pay,생활용품 상품 053,생활용품,F,27,대구,2025-12
638,250,91,4,59000,236000,84,2026-06-10,completed,card,스포츠 상품 091,스포츠,F,21,성남,2026-06
639,250,63,2,123000,246000,84,2026-06-10,completed,card,도서 상품 063,도서,F,21,성남,2026-06
640,250,11,5,115000,575000,84,2026-06-10,completed,card,패션 상품 011,패션,F,21,성남,2026-06
641,250,4,2,70000,140000,84,2026-06-10,completed,card,생활용품 상품 004,생활용품,F,21,성남,2026-06
642,251,5,3,186000,558000,40,2026-08-09,refunded,bank_transfer,식품 상품 005,식품,M,23,서울,2026-08
643,251,29,5,78000,390000,40,2026-08-09,refunded,bank_transfer,패션 상품 029,패션,M,23,서울,2026-08
644,251,37,2,193000,386000,40,2026-08-09,refunded,bank_transfer,뷰티 상품 037,뷰티,M,23,서울,2026-08
645,252,73,4,114000,456000,13,2026-03-05,completed,card,도서 상품 073,도서,F,23,울산,2026-03
646,252,71,5,161000,805000,13,2026-03-05,completed,card,전자기기 상품 071,전자기기,F,23,울산,2026-03
647,252,15,5,36000,180000,13,2026-03-05,completed,card,뷰티 상품 015,뷰티,F,23,울산,2026-03
648,252,15,3,36000,108000,13,2026-03-05,completed,card,뷰티 상품 015,뷰티,F,23,울산,2026-03
649,253,70,1,198000,198000,114,2025-10-07,cancelled,naver_pay,패션 상품 070,패션,F,60,성남,2025-10
650,253,98,4,10000,40000,114,2025-10-07,cancelled,naver_pay,스포츠 상품 098,스포츠,F,60,성남,2025-10
651,253,70,2,198000,396000,114,2025-10-07,cancelled,naver_pay,패션 상품 070,패션,F,60,성남,2025-10
652,254,14,2,174000,348000,114,2026-06-03,completed,naver_pay,패션 상품 014,패션,F,60,성남,2026-06
653,254,39,1,77000,77000,114,2026-06-03,completed,naver_pay,식품 상품 039,식품,F,60,성남,2026-06
654,254,58,3,197000,591000,114,2026-06-03,completed,naver_pay,식품 상품 058,식품,F,60,성남,2026-06
655,254,45,1,62000,62000,114,2026-06-03,completed,naver_pay,패션 상품 045,패션,F,60,성남,2026-06
656,255,16,2,81000,162000,56,2025-12-09,completed,card,스포츠 상품 016,스포츠,F,21,인천,2025-12
657,255,27,5,145000,725000,56,2025-12-09,completed,card,전자기기 상품 027,전자기기,F,21,인천,2025-12
658,255,89,3,103000,309000,56,2025-12-09,completed,card,생활용품 상품 089,생활용품,F,21,인천,2025-12
659,255,91,5,59000,295000,56,2025-12-09,completed,card,스포츠 상품 091,스포츠,F,21,인천,2025-12
660,256,22,5,112000,560000,111,2026-09-03,completed,card,생활용품 상품 022,생활용품,F,41,광주,2026-09
661,256,18,2,109000,218000,111,2026-09-03,completed,card,스포츠 상품 018,스포츠,F,41,광주,2026-09
662,256,27,1,145000,145000,111,2026-09-03,completed,card,전자기기 상품 027,전자기기,F,41,광주,2026-09
663,256,73,3,114000,342000,111,2026-09-03,completed,card,도서 상품 073,도서,F,41,광주,2026-09
664,257,77,5,71000,355000,125,2025-12-21,completed,kakao_pay,전자기기 상품 077,전자기기,M,28,수원,2025-12
665,257,22,3,112000,336000,125,2025-12-21,completed,kakao_pay,생활용품 상품 022,생활용품,M,28,수원,2025-12
666,257,91,3,59000,177000,125,2025-12-21,completed,kakao_pay,스포츠 상품 091,스포츠,M,28,수원,2025-12
667,258,74,3,145000,435000,57,2026-07-12,refunded,naver_pay,뷰티 상품 074,뷰티,F,23,수원,2026-07
668,258,66,1,39000,39000,57,2026-07-12,refunded,naver_pay,전자기기 상품 066,전자기기,F,23,수원,2026-07
669,258,18,4,109000,436000,57,2026-07-12,refunded,naver_pay,스포츠 상품 018,스포츠,F,23,수원,2026-07
670,259,36,2,126000,252000,15,2026-07-14,completed,card,도서 상품 036,도서,M,69,서울,2026-07
671,260,32,2,172000,344000,78,2026-05-10,completed,bank_transfer,도서 상품 032,도서,F,21,울산,2026-05
672,260,92,3,111000,333000,78,2026-05-10,completed,bank_transfer,식품 상품 092,식품,F,21,울산,2026-05
673,261,98,4,10000,40000,66,2026-04-27,completed,kakao_pay,스포츠 상품 098,스포츠,F,39,서울,2026-04
674,261,63,2,123000,246000,66,2026-04-27,completed,kakao_pay,도서 상품 063,도서,F,39,서울,2026-04
675,262,81,4,165000,660000,31,2026-05-24,cancelled,card,전자기기 상품 081,전자기기,M,43,광주,2026-05
676,262,49,4,161000,644000,31,2026-05-24,cancelled,card,전자기기 상품 049,전자기기,M,43,광주,2026-05
677,262,10,1,55000,55000,31,2026-05-24,cancelled,card,스포츠 상품 010,스포츠,M,43,광주,2026-05
678,263,66,3,39000,117000,111,2026-07-19,completed,bank_transfer,전자기기 상품 066,전자기기,F,41,광주,2026-07
679,263,89,3,103000,309000,111,2026-07-19,completed,bank_transfer,생활용품 상품 089,생활용품,F,41,광주,2026-07
680,263,59,4,32000,128000,111,2026-07-19,completed,bank_transfer,뷰티 상품 059,뷰티,F,41,광주,2026-07
681,263,42,5,28000,140000,111,2026-07-19,completed,bank_transfer,패션 상품 042,패션,F,41,광주,2026-07
682,264,100,1,102000,102000,98,2026-09-07,refunded,bank_transfer,도서 상품 100,도서,F,61,인천,2026-09
683,265,82,3,75000,225000,144,2025-11-25,completed,kakao_pay,생활용품 상품 082,생활용품,M,22,광주,2025-11
684,265,9,5,193000,965000,144,2025-11-25,completed,kakao_pay,스포츠 상품 009,스포츠,M,22,광주,2025-11
685,265,51,2,111000,222000,144,2025-11-25,completed,kakao_pay,전자기기 상품 051,전자기기,M,22,광주,2025-11
686,265,55,2,107000,214000,144,2025-11-25,completed,kakao_pay,전자기기 상품 055,전자기기,M,22,광주,2025-11
687,266,35,3,59000,177000,102,2026-02-22,cancelled,card,스포츠 상품 035,스포츠,M,60,고양,2026-02
688,266,37,3,193000,579000,102,2026-02-22,cancelled,card,뷰티 상품 037,뷰티,M,60,고양,2026-02
689,266,71,5,161000,805000,102,2026-02-22,cancelled,card,전자기기 상품 071,전자기기,M,60,고양,2026-02
690,266,17,5,84000,420000,102,2026-02-22,cancelled,card,도서 상품 017,도서,M,60,고양,2026-02
691,267,44,1,177000,177000,5,2025-10-24,completed,naver_pay,생활용품 상품 044,생활용품,F,19,부산,2025-10
692,267,6,1,5000,5000,5,2025-10-24,completed,naver_pay,전자기기 상품 006,전자기기,F,19,부산,2025-10
693,267,81,4,165000,660000,5,2025-10-24,completed,naver_pay,전자기기 상품 081,전자기기,F,19,부산,2025-10
694,267,3,1,152000,152000,5,2025-10-24,completed,naver_pay,전자기기 상품 003,전자기기,F,19,부산,2025-10
695,268,57,4,181000,724000,81,2026-04-09,refunded,naver_pay,스포츠 상품 057,스포츠,M,26,울산,2026-04
696,268,1,4,160000,640000,81,2026-04-09,refunded,naver_pay,전자기기 상품 001,전자기기,M,26,울산,2026-04
697,269,89,2,103000,206000,104,2025-12-06,completed,naver_pay,생활용품 상품 089,생활용품,M,33,광주,2025-12
698,269,84,3,78000,234000,104,2025-12-06,completed,naver_pay,스포츠 상품 084,스포츠,M,33,광주,2025-12
699,270,36,1,126000,126000,30,2026-05-19,completed,naver_pay,도서 상품 036,도서,F,32,서울,2026-05
700,270,84,3,78000,234000,30,2026-05-19,completed,naver_pay,스포츠 상품 084,스포츠,F,32,서울,2026-05
701,271,11,3,115000,345000,84,2025-11-06,refunded,bank_transfer,패션 상품 011,패션,F,21,성남,2025-11
702,271,86,2,86000,172000,84,2025-11-06,refunded,bank_transfer,패션 상품 086,패션,F,21,성남,2025-11
703,271,7,4,142000,568000,84,2025-11-06,refunded,bank_transfer,도서 상품 007,도서,F,21,성남,2025-11
704,272,93,2,89000,178000,118,2026-08-28,completed,kakao_pay,전자기기 상품 093,전자기기,F,35,광주,2026-08
705,272,55,1,107000,107000,118,2026-08-28,completed,kakao_pay,전자기기 상품 055,전자기기,F,35,광주,2026-08
706,272,91,1,59000,59000,118,2026-08-28,completed,kakao_pay,스포츠 상품 091,스포츠,F,35,광주,2026-08
707,273,28,4,5000,20000,112,2025-12-22,completed,card,뷰티 상품 028,뷰티,F,46,성남,2025-12
708,274,17,5,84000,420000,112,2026-07-28,refunded,naver_pay,도서 상품 017,도서,F,46,성남,2026-07
709,275,67,4,123000,492000,21,2025-11-04,completed,naver_pay,뷰티 상품 067,뷰티,M,23,인천,2025-11
710,275,2,1,34000,34000,21,2025-11-04,completed,naver_pay,도서 상품 002,도서,M,23,인천,2025-11
711,276,16,4,81000,324000,87,2025-10-07,completed,bank_transfer,스포츠 상품 016,스포츠,M,31,울산,2025-10
712,276,89,2,103000,206000,87,2025-10-07,completed,bank_transfer,생활용품 상품 089,생활용품,M,31,울산,2025-10
713,276,62,1,183000,183000,87,2025-10-07,completed,bank_transfer,뷰티 상품 062,뷰티,M,31,울산,2025-10
714,277,50,1,23000,23000,44,2025-10-03,refunded,card,뷰티 상품 050,뷰티,M,51,광주,2025-10
715,277,94,1,124000,124000,44,2025-10-03,refunded,card,도서 상품 094,도서,M,51,광주,2025-10
716,278,41,3,163000,489000,30,2025-11-13,completed,bank_transfer,스포츠 상품 041,스포츠,F,32,서울,2025-11
717,279,18,4,109000,436000,90,2026-07-14,completed,bank_transfer,스포츠 상품 018,스포츠,M,36,울산,2026-07
718,279,100,2,102000,204000,90,2026-07-14,completed,bank_transfer,도서 상품 100,도서,M,36,울산,2026-07
719,279,83,2,24000,48000,90,2026-07-14,completed,bank_transfer,전자기기 상품 083,전자기기,M,36,울산,2026-07
720,280,68,5,140000,700000,27,2026-01-07,completed,bank_transfer,스포츠 상품 068,스포츠,F,28,수원,2026-01
